rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
27,META,Meta Platforms,Communication Services,Interactive Media & Services,1980915384320,0.5113042039059914,2026-10-28,32.0,2.0,2.0,-8.492500000000001,59.355000000000004,-0.134453781512605,0.27959003283104633,0.0868078494015656,3,0.19278218342948072,0.28,0.34827,0.29834998,0.29848,0.20115818318464143,0.24416588877214873,0.0,0.03286688522740122,0.011846953827049811,28.011168,22.26278376888524,strong_buy,-0.16705519000939975,1.9134335810155951,
28,BLK,BlackRock,Financials,Asset Management & Custody Banks,172369362944,0.5101621979476993,2026-10-14,18.0,4.0,0.0,7.297499999999999,4.374999999999999,0.15435684647302894,0.3062880324543611,0.1302284410025476,2,0.1760595914518135,0.306,0.35079,0.24089001,0.122779995,0.10120548453503023,0.021601164864149425,-0.08830917505772384,-0.03504621543471409,0.23276590450756696,25.575941,16.69174757020947,strong_buy,0.016367556500023268,0.5988442822384428,LOW_CASH_CONVERSION
29,ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",89566363648,0.5006951340615691,2026-11-05,40.0,1.0,3.0,-6.265000000000001,7.88,0.33009708737864085,0.1653746770025839,0.06335958312703283,3,0.10201509387555108,0.165,0.21009001,0.2045,0.34542,-3.4672221709171382,0.0635164607544858,-0.20530184047428646,0.20687178286977148,0.21771583818769247,36.93333,24.469562952022496,buy,-0.0778172424927349,1.806020066889632,
30,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,132402921472,0.49432307183051966,2026-11-02,37.0,2.0,2.0,1.5150000000000001,0.45999999999999996,0.04646017699115057,0.12453199311903407,0.052618215183018124,3,0.07191377793601594,0.125,0.38055,0.34997,0.23542999,-1.151808678533061,0.10877373027005888,-0.06376804016182258,0.3634536533952548,0.09177494289419141,30.02184,25.99836724301304,buy,0.004364554994170229,0.9745074003450468,
31,AMGN,Amgen,Health Care,Biotechnology,219545239552,0.4847732538894407,2026-11-03,38.0,4.0,0.0,11.105,-2.200000000000001,0.04485049833887045,0.09532628826669565,0.03342331215184502,3,0.06190297611485063,0.095,0.35548002,0.22951001,0.91473,2.5083968233467244,0.1358736169866226,-0.0857425628004379,0.4591037333968804,-0.04142532309857583,25.508165,16.621452574568448,hold,-0.04070046203469619,1.427198901978726,
32,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,403129073664,0.43803376365441904,2026-10-30,34.0,4.0,0.0,16.997500000000002,20.405,2.423728813559322,0.5143436619718309,0.39343783696991874,0,0.12090582500191216,0.535,0.21866,0.09834,0.12231,0.5634400984036094,0.12959903935136885,-0.05565509545939451,0.3697762679865053,0.08031449838909044,19.91376,15.155019607386835,buy,-0.08513568176536909,2.2010101500655628,
33,EW,Edwards Lifesciences,Health Care,Health Care Equipment,49414774784,0.4374379344587885,2026-10-29,33.0,3.0,1.0,4.7,3.04,0.16417910447761197,0.13627463777574733,0.03288475921186773,3,0.1033898785638796,0.136,0.29839,0.15431,0.09175,-1.776993141025641,0.008139356280431498,-0.09928553181280364,0.16244072348384542,0.17766868128594937,51.64458,25.38538699401674,buy,-0.052303350660554616,1.7119116329983084,
34,UNP,Union Pacific Corporation,Industrials,Rail Transportation,162818277376,0.4291625289639192,2026-10-22,26.0,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.07574622550704069,2,0.03962589019006679,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.04915749991850271,-0.11357327432195807,0.23908016083284833,0.2016394760423601,22.318405,19.33471751669901,buy,-0.041963844992738954,1.4001364256480218,
35,VEEV,Veeva Systems,Health Care,Health Care Technology,44499025920,0.42323733862959284,2026-11-25,60.0,4.0,0.0,5.42,-0.16000000000000014,0.18090452261306544,0.17600474476004369,0.038094671505218614,3,0.13791007325482507,0.176,0.29637,0.29345,0.14425,-6.59442139257445,0.3769756167801439,-0.10247536006048108,-0.02233921061601829,0.08170682564884535,44.472492,26.811984642743337,buy,-0.0762837455633615,1.641214972427304,
36,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,379011530752,0.42010923535253225,2026-10-20,24.0,4.0,0.0,4.485,0.96,0.11494252873563227,0.06741124850418823,0.01668939131471081,3,0.050721857189477415,0.067,0.34873,0.28558,0.42054,1.6407812376785502,0.12238809378751725,-0.03657238503721738,0.3659874254011628,0.07486551237360506,26.453453,24.983125336395755,buy,-0.01909024522390521,1.1415199776473874,
