rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
36,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",23172724736,0.5084145021645021,2026-11-05,82,4.0,0.0,8.305,-0.34999999999999964,0.2175066312997347,0.14001512419289153,0.021125179277859063,3,0.11888994491503246,0.14,0.18395,0.117639996,0.37537,0.6667712176751193,0.07374003403990526,-0.0588517355935233,0.3011027508382196,0.1485803110592634,24.506617,18.62293264296972,buy,-0.04341195937834593,1.3403194628141215,
37,MCO,Moody's Corporation,Financials,Financial Exchanges & Data,83985850368,0.49967532467532466,2026-10-21,67,4.0,0.0,6.2375,0.10499999999999954,0.3146067415730336,0.15121180189673344,0.06023562485963607,3,0.09097617703709737,0.151,0.49473998,0.34252,0.76932,1.5109794820386595,0.03286663175797444,-0.09527726203329367,-0.0596396122378694,0.15571636810356737,30.771572,25.641202548205882,buy,-0.034745706518135404,1.1874776386404293,
38,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,128106471424,0.4961309523809524,2026-11-02,79,2.0,2.0,1.5150000000000001,0.45999999999999996,0.04646017699115057,0.12453199311903407,0.04221900929920697,3,0.0823129838198271,0.125,0.38055,0.34997,0.23542999,-1.151808678533061,0.1064170885728688,-0.045124182596805174,0.27740448284338237,0.11343549184379631,29.507002,23.198338,buy,0.004364554994170229,0.9745074003450468,
39,NUE,Nucor,Materials,Steel,61009141760,0.4921536796536797,2026-10-26,72,3.0,1.0,9.625,2.3599999999999994,0.8264150943396227,0.2127713920817369,0.0785122991151177,1,0.1342590929666192,0.23,0.15668,0.07989,0.14548999,0.77574368203619,0.3633910561481082,-0.021220014484575667,0.8685787930404707,0.05448847621266539,21.461294,14.283985194524245,buy,-0.0405209429294509,1.6113256113256114,
40,OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,58338836480,0.48950216450216455,2026-11-09,86,4.0,0.0,53.959999999999994,1.4199999999999946,5.153846153846153,0.5338531761125904,0.43402184078516903,0,0.09983133532742139,0.534,0.45443,0.30318,0.10629,0.7636681759183976,0.15138771809248985,-0.11489187299987935,0.3311035054967848,0.1324016331192066,17.21534,14.83009915509894,buy,-0.04519238941706431,1.5130962227736422,
41,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,50347335680,0.4861471861471862,2026-10-29,75,4.0,0.0,4.695,3.2300000000000004,0.21514818880351272,0.12914285714285723,0.028183203450532934,3,0.10095965369232429,0.116,0.30719998,0.199,0.63432,,0.19340945075431515,-0.001997642572139635,0.13321599212473578,0.008469417703325322,13.753682,11.049455573715809,buy,-0.02231081525913463,2.0815602836879434,
42,AMGN,Amgen,Health Care,Biotechnology,224092274688,0.47099567099567097,2026-11-03,80,4.0,0.0,11.105,-2.200000000000001,0.04485049833887045,0.09532628826669565,0.021976887601358186,3,0.07334940066533746,0.095,0.35548002,0.22951001,0.91473,2.5083968233467244,0.19802410023650352,-0.006294287061705095,0.4782096211821938,-0.07599723538563274,25.773432,17.10132164805891,buy,-0.04070046203469619,1.427198901978726,
43,ABBV,AbbVie,Health Care,Biotechnology,440825085952,0.45746753246753247,2026-10-29,75,3.0,1.0,1.6925000000000001,-3.0050000000000003,0.2289562289562288,0.10160150424690406,0.016443994963246222,2,0.08515750928365784,0.102,0.40035,0.098000005,,2.0906933534900083,0.12092517014606896,-0.05256354622387549,0.29479949296571095,0.10735746238013744,70.468925,15.32491341244861,buy,-0.09693092468885078,3.0914421553090334,
44,UNP,Union Pacific Corporation,Industrials,Rail Transportation,174468087808,0.44829545454545455,2026-10-22,68,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.07447297613899884,2,0.040899139558108644,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.16249800352631816,-0.044383750889500195,0.3457679475062305,0.12111825187726555,23.760517,20.747481482569135,buy,-0.041963844992738954,1.4001364256480218,
45,JPM,JPMorgan Chase,Financials,Diversified Banks,964496261120,0.43906926406926405,2026-10-13,59,3.0,1.0,3.435,6.7700000000000005,0.2379032258064515,0.1775767568290183,0.1257703343064469,3,0.051806422522571394,0.304,0.50394,0.34921002,0.17789,,0.16106459577766064,-0.006407788993982866,0.2727820728843062,0.030363669312381436,15.552507,14.509541853556582,buy,0.0475776925568518,-2.4979482687076398,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
46,BRO,Brown & Brown,Financials,Insurance Brokers,23603415040,0.4333874458874459,2026-10-26,72,3.0,1.0,4.54,-7.17,0.03883495145631066,0.3242594075260208,0.08175087353383814,3,0.24250853399218264,0.324,0.41838002,0.18084998,0.10023,2.4716458755186723,0.01292152265112878,-0.2653707455464911,-0.2574048530338007,0.08360503271803177,22.536741,14.627208189844184,hold,-0.011346649136393926,1.2614107883817427,RECEIVABLES_OUTRUN
47,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,392320679936,0.4296536796536797,2026-10-30,76,4.0,0.0,16.997500000000002,20.405,2.423728813559322,0.5143436619718309,0.39960140537114586,0,0.11474225660068504,0.535,0.21866,0.09834,0.12231,0.5634400984036094,0.1393626079231931,-0.04413049509011302,0.3368612522997192,0.08416665000000001,19.23077,15.251447,buy,-0.08513568176536909,2.2010101500655628,
48,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,627417088000,0.42900432900432905,2026-10-13,59,3.0,1.0,0.9525,0.5250000000000001,0.04693140794223827,0.06599839952828201,0.003396741048117269,3,0.06260165848016475,0.066,0.2919,0.21482,0.25742,0.8109085010557137,0.1403706127195854,-0.02578201011314485,0.5299571624856607,0.04666792245686957,30.203018,21.153769495918414,buy,-0.03331727722144758,1.3123544231591957,
49,EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,45897297920,0.42870670995671,2026-11-04,81,4.0,0.0,4.4025,2.465,0.16788321167883202,0.1479853479853479,0.03518138201121701,3,0.1128039659741309,0.148,0.2157,0.18571,0.46611,1.23740303875969,0.06419237952196477,-0.13058225822031688,0.036660330089895554,0.12393911853789019,21.62264,15.337144909239377,hold,-0.0453557697665348,1.3663366336633664,
50,BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",164320722944,0.42370129870129875,2026-10-27,73,4.0,0.0,3.54,3.08,0.144144144144144,0.0814945572227126,-0.016774418475444364,3,0.09826897569815696,0.081,0.34412,0.25527,,0.35628553404507546,0.1467430103957954,-0.06546866992680256,-0.018646998129312142,0.12140697320480065,23.53607,17.134234802736827,buy,-0.08779776695490839,1.3675960604799555,
